image_path,phase_label,movement_type
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0119.jpeg,Turnover,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0120.jpeg,Turnover,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0121.jpeg,Turnover,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0122.jpeg,Turnover,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0123.jpeg,Turnover,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0124.jpeg,Turnover,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0125.jpeg,Turnover,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0163.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0164.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0165.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0166.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0167.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0168.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0169.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0170.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0171.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0172.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0173.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0174.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0175.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0176.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0177.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0178.jpeg,catch1,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0190.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0191.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0192.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0193.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0194.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0195.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0196.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0197.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0198.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0199.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0200.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0201.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0202.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0203.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0204.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0205.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0206.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0207.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0208.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0209.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0210.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0211.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0212.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0213.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0214.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0215.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0216.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0217.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0218.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0219.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0220.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0221.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0222.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0223.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0224.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0225.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0226.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0227.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0228.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0229.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0230.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0231.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0232.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0233.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0234.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0235.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0236.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0237.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0238.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0239.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0240.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0241.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0242.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0243.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0244.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0245.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0246.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0247.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0248.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0249.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0250.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0251.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0252.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0253.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0254.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0255.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0256.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0257.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0258.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0259.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0260.jpeg,FirstRecovery,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0261.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0262.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0263.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0264.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0265.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0266.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0267.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0268.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0269.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0270.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0271.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0272.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0273.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0274.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0275.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0276.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0277.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0278.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0279.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0280.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0281.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0282.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0283.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0284.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0285.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0286.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0287.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0288.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0289.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0290.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0291.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0292.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0293.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0294.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0295.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0296.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0297.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0298.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0299.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0300.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0301.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0302.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0303.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0304.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0305.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0306.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0307.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0308.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0309.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0310.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0311.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0312.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0313.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0314.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0315.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0316.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0317.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0318.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0319.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0320.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0321.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0322.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0323.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0324.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0325.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0326.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0327.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0328.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0329.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0330.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0331.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0332.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0333.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0334.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0335.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0336.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0337.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0338.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0339.jpeg,End_&_Start,FCJ
processed_data\Player 3\FCJ\Player03_FCJ_Set_02\Player03_FCJ_60Kg_front_view\skeletons\skeleton_frame_0340.jpeg,End_&_Start,FCJ
